MRA_term,Modified_term,SearcherReturned_term,State,Rank
Androgens normal,Androgens normal,Androgens abnormal,Unmatched,1st
Angiogram normal,Angiogram normal,Audiogram abnormal,Unmatched,1st
Antidepressant drug level increased,Antidepressant drug level increased,Antidepressant drug level decreased,Unmatched,1st
Apolipoprotein A-II abnormal,Apolipoprotein A-II abnormal,Apolipoprotein A-II normal,Unmatched,1st
Arteriogram abnormal,Arteriogram abnormal,Arthrogram abnormal,Unmatched,1st
Arteriogram normal,Arteriogram normal,Arthrogram abnormal,Unmatched,1st
Barium double contrast normal,Barium double contrast normal,Barium double contrast abnormal,Unmatched,1st
Basophil morphology normal,Basophil morphology normal,Basophil morphology abnormal,Unmatched,1st
Beta 2 microglobulin abnormal,Beta 2 microglobulin abnormal,Beta 2 microglobulin normal,Unmatched,1st
Beta 2 microglobulin urine abnormal,Beta 2 microglobulin urine abnormal,Beta 2 microglobulin urine normal,Unmatched,1st
Blood alcohol decreased,Blood alcohol decreased,Blood alcohol increased,Unmatched,1st
Blood cannabinoids increased,Blood cannabinoids increased,Blood cannabinoids decreased,Unmatched,1st
Blood electrolytes increased,Blood electrolytes increased,Blood electrolytes decreased,Unmatched,1st
Blood heavy metal increased,Blood heavy metal increased,Blood heavy metal decreased,Unmatched,1st
Blood proinsulin abnormal,Blood proinsulin abnormal,Blood proinsulin normal,Unmatched,1st
Blood uric acid abnormal,Blood uric acid abnormal,Blood uric acid normal,Unmatched,1st
Bone operation,Bone operation,Toe operation,Unmatched,1st
Carotene abnormal,Carotene abnormal,Carotene normal,Unmatched,1st
Catecholamines urine decreased,Catecholamines urine decreased,Catecholamines urine increased,Unmatched,1st
Catecholamines urine normal,Catecholamines urine normal,Catecholamines urine abnormal,Unmatched,1st
Chromosome mapping normal,Chromosome mapping normal,Chromosome mapping abnormal,Unmatched,1st
Coagulation factor IX level abnormal,Coagulation factor IX level abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor V level abnormal,Coagulation factor V level abnormal,Coagulation factor V level normal,Unmatched,1st
Coagulation factor VII level abnormal,Coagulation factor VII level abnormal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor VIII level abnormal,Coagulation factor VIII level abnormal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor X level abnormal,Coagulation factor X level abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XI level abnormal,Coagulation factor XI level abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XII level abnormal,Coagulation factor XII level abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XIII level abnormal,Coagulation factor XIII level abnormal,Coagulation factor VII level normal,Unmatched,1st
Cortisol free urine abnormal,Cortisol free urine abnormal,Cortisol free urine normal,Unmatched,1st
CSF pressure abnormal,CSF pressure abnormal,CSF pressure normal,Unmatched,1st
Cyst rupture,Cyst rupture,CSF culture,Unmatched,1st
Cardiac electrophysiologic study abnormal,Cardiac electrophysiologic study abnormal,Cardiac electrophysiologic study normal,Unmatched,1st
Cervix carcinoma stage 0,Cervix carcinoma stage 0,Cervix carcinoma stage I,Unmatched,1st
Drug intolerance,Drug intolerance,Drug tolerance,Unmatched,1st
Ear infection viral,Ear infection viral,Eye infection viral,Unmatched,1st
Ear operation,Ear operation,Jaw operation,Unmatched,1st
Diabetic nephropathy,Diabetic nephropathy,Diabetic neuropathy,Unmatched,1st
Electrophoresis normal,Electrophoresis normal,Electrophoresis abnormal,Unmatched,1st
Endoscopy abnormal,Endoscopy abnormal,Fundoscopy abnormal,Unmatched,1st
Endoscopy normal,Endoscopy normal,Fundoscopy abnormal,Unmatched,1st
Eosinophil morphology normal,Eosinophil morphology normal,Eosinophil morphology abnormal,Unmatched,1st
Epinephrine abnormal,Epinephrine abnormal,Epinephrine normal,Unmatched,1st
Eye operation,Eye operation,Toe operation,Unmatched,1st
Fascial operation,Fascial operation,Facial operation,Unmatched,1st
Endoscopy gastrointestinal normal,Endoscopy gastrointestinal normal,Endoscopy gastrointestinal abnormal,Unmatched,1st
Neutrophil function test normal,Neutrophil function test normal,Neutrophil function test abnormal,Unmatched,1st
Neutrophil morphology normal,Neutrophil morphology normal,Neutrophil morphology abnormal,Unmatched,1st
Norepinephrine abnormal,Norepinephrine abnormal,Norepinephrine normal,Unmatched,1st
Oculomotor study normal,Oculomotor study normal,Oculomotor study abnormal,Unmatched,1st
Oestriol abnormal,Oestriol abnormal,Oestradiol normal,Unmatched,1st
Oestrogens total urine abnormal,Oestrogens total urine abnormal,Oestrogens total urine normal,Unmatched,1st
Ovarian germ cell cancer stage III,Ovarian germ cell cancer stage III,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage IV,Ovarian germ cell cancer stage IV,Ovarian germ cell cancer stage II,Unmatched,1st
Pancreatic enzymes normal,Pancreatic enzymes normal,Pancreatic enzymes abnormal,Unmatched,1st
Pulmonary function test decreased,Pulmonary function test decreased,Pulmonary function test increased,Unmatched,1st
Pulmonary function test normal,Pulmonary function test normal,Pulmonary function test abnormal,Unmatched,1st
Radioisotope scan normal,Radioisotope scan normal,Radioisotope scan abnormal,Unmatched,1st
Scan adrenal gland normal,Scan adrenal gland normal,Scan adrenal gland abnormal,Unmatched,1st
Bone scan normal,Bone scan normal,Bone scan abnormal,Unmatched,1st
Brain scan normal,Brain scan normal,Brain scan abnormal,Unmatched,1st
Liver scan normal,Liver scan normal,Liver scan abnormal,Unmatched,1st
Lymph nodes scan normal,Lymph nodes scan normal,Lymph nodes scan abnormal,Unmatched,1st
Parathyroid scan normal,Parathyroid scan normal,Parathyroid scan abnormal,Unmatched,1st
Renal scan normal,Renal scan normal,Renal scan abnormal,Unmatched,1st
Salivary gland scan normal,Salivary gland scan normal,Salivary gland scan abnormal,Unmatched,1st
Gastric cancer stage IV,Gastric cancer stage IV,Gastric cancer stage II,Unmatched,1st
Hydroxycorticosteroids urine abnormal,Hydroxycorticosteroids urine abnormal,Hydroxycorticosteroids urine normal,Unmatched,1st
Immunosuppressant drug level increased,Immunosuppressant drug level increased,Immunosuppressant drug level decreased,Unmatched,1st
Infertility tests normal,Infertility tests normal,Infertility tests abnormal,Unmatched,1st
Keratitis viral,Keratitis viral,Hepatitis viral,Unmatched,1st
Lymphocyte morphology normal,Lymphocyte morphology normal,Lymphocyte morphology abnormal,Unmatched,1st
Histology abnormal,Histology abnormal,Histology normal,Unmatched,1st
pH body fluid abnormal,pH body fluid abnormal,pH body fluid normal,Unmatched,1st
pH body fluid increased,pH body fluid increased,pH body fluid decreased,Unmatched,1st
pH semen abnormal,pH semen abnormal,pH semen normal,Unmatched,1st
Pharyngeal neoplasm,Pharyngeal neoplasm,Laryngeal neoplasm,Unmatched,1st
Pharyngeal operation,Pharyngeal operation,Laryngeal operation,Unmatched,1st
Physical examination normal,Physical examination normal,Physical examination abnormal,Unmatched,1st
Platelet aggregation normal,Platelet aggregation normal,Platelet aggregation abnormal,Unmatched,1st
PO2 abnormal,PO2 abnormal,PO2 normal,Unmatched,1st
Radiotherapy to nose,Radiotherapy to nose,Radiotherapy to bone,Unmatched,1st
Rectal neoplasm,Rectal neoplasm,Renal neoplasm,Unmatched,1st
Red blood cell morphology abnormal,Red blood cell morphology abnormal,Red blood cell morphology normal,Unmatched,1st
Renal mass,Renal mass,Adrenal mass,Unmatched,1st
Splenic infection,Splenic infection,Splenic infarction,Unmatched,1st
Vitamin D increased,Vitamin D increased,Vitamin C decreased,Unmatched,1st
White blood cell morphology abnormal,White blood cell morphology abnormal,White blood cell morphology normal,Unmatched,1st
Urinary system x-ray normal,Urinary system x-ray normal,Urinary system x-ray abnormal,Unmatched,1st
Somatostatin receptor scan normal,Somatostatin receptor scan normal,Somatostatin receptor scan abnormal,Unmatched,1st
Spleen scan normal,Spleen scan normal,Spleen scan abnormal,Unmatched,1st
Stomach scan normal,Stomach scan normal,Stomach scan abnormal,Unmatched,1st
Testicular scan normal,Testicular scan normal,Testicular scan abnormal,Unmatched,1st
Thyroid gland scan normal,Thyroid gland scan normal,Thyroid gland scan abnormal,Unmatched,1st
Scan with contrast normal,Scan with contrast normal,Scan with contrast abnormal,Unmatched,1st
Semen liquefaction abnormal,Semen liquefaction abnormal,Semen liquefaction normal,Unmatched,1st
Semen viscosity abnormal,Semen viscosity abnormal,Semen viscosity normal,Unmatched,1st
Vascular test,Vascular test,Macular cyst,Unmatched,1st
Venous pressure normal,Venous pressure normal,Venous pressure abnormal,Unmatched,1st
Viral load increased,Viral load increased,Viral load decreased,Unmatched,1st
Vitamin A abnormal,Vitamin A abnormal,Vitamin C normal,Unmatched,1st
Vitamin A decreased,Vitamin A decreased,Vitamin C decreased,Unmatched,1st
Vitamin A increased,Vitamin A increased,Vitamin C decreased,Unmatched,1st
Vitamin A normal,Vitamin A normal,Vitamin C normal,Unmatched,1st
Vitamin B12 abnormal,Vitamin B12 abnormal,Vitamin B12 normal,Unmatched,1st
Vitamin D abnormal,Vitamin D abnormal,Vitamin C normal,Unmatched,1st
Vitamin D decreased,Vitamin D decreased,Vitamin C decreased,Unmatched,1st
Metabolic function test normal,Metabolic function test normal,Metabolic function test abnormal,Unmatched,1st
Metanephrine urine abnormal,Metanephrine urine abnormal,Metanephrine urine normal,Unmatched,1st
Mitogen stimulation test normal,Mitogen stimulation test normal,Mitogen stimulation test abnormal,Unmatched,1st
Moraxella infection,Moraxella infection,Morganella infection,Unmatched,1st
Nasal disorder,Nasal disorder,Nail disorder,Unmatched,1st
Nasal operation,Nasal operation,Nail operation,Unmatched,1st
Neck injury,Neck injury,Back injury,Unmatched,1st
Transferrin abnormal,Transferrin abnormal,Transferrin normal,Unmatched,1st
Tri-iodothyronine uptake abnormal,Tri-iodothyronine uptake abnormal,Tri-iodothyronine uptake normal,Unmatched,1st
Ureteral disorder,Ureteral disorder,Urethral disorder,Unmatched,1st
Urethral neoplasm,Urethral neoplasm,Ureteral neoplasm,Unmatched,1st
Urine analysis abnormal,Urine analysis abnormal,Urine analysis normal,Unmatched,1st
Urine cannabinoids increased,Urine cannabinoids increased,Urine cannabinoids decreased,Unmatched,1st
Urine electrolytes normal,Urine electrolytes normal,Urine electrolytes abnormal,Unmatched,1st
Urine potassium abnormal,Urine potassium abnormal,Urine potassium normal,Unmatched,1st
Urine sodium abnormal,Urine sodium abnormal,Urine sodium normal,Unmatched,1st
Platelet adhesiveness normal,Platelet adhesiveness normal,Platelet adhesiveness abnormal,Unmatched,1st
Renal impairment,Renal impairment,Mental impairment,Unmatched,1st
Specific gravity body fluid increased,Specific gravity body fluid increased,Specific gravity body fluid decreased,Unmatched,1st
Specific gravity body fluid normal,Specific gravity body fluid normal,Specific gravity body fluid abnormal,Unmatched,1st
Congenital hyperthyroidism,Congenital hyperthyroidism,Congenital hypothyroidism,Unmatched,1st
Blast cell count decreased,Blast cell count decreased,Blast cell count increased,Unmatched,1st
Osteoprotegerin increased,Osteoprotegerin increased,Osteoprotegerin decreased,Unmatched,1st
Electrocardiogram U wave inversion,Electrocardiogram U wave inversion,Electrocardiogram T wave inversion,Unmatched,1st
Immunology test normal,Immunology test normal,Immunology test abnormal,Unmatched,1st
Exocrine pancreatic function test normal,Exocrine pancreatic function test normal,Exocrine pancreatic function test abnormal,Unmatched,1st
Genital infection male,Genital infection male,Genital infection female,Unmatched,1st
Increased bronchial secretion,Increased bronchial secretion,Decreased bronchial secretion,Unmatched,1st
Tooth fracture,Tooth fracture,Foot fracture,Unmatched,1st
Blood creatine phosphokinase BB,Blood creatine phosphokinase BB,Blood creatine phosphokinase MB,Unmatched,1st
Pancreatic enzymes decreased,Pancreatic enzymes decreased,Pancreatic enzymes increased,Unmatched,1st
Septic rash,Septic rash,Hepatic mass,Unmatched,1st
Blood citric acid decreased,Blood citric acid decreased,Blood citric acid increased,Unmatched,1st
Capillary fragility decreased,Capillary fragility decreased,Capillary fragility increased,Unmatched,1st
Trisomy 15,Trisomy 15,Trisomy 11,Unmatched,1st
Blood citric acid normal,Blood citric acid normal,Blood citric acid abnormal,Unmatched,1st
Procedural hypertension,Procedural hypertension,Procedural hypotension,Unmatched,1st
Blood alcohol normal,Blood alcohol normal,Blood alcohol abnormal,Unmatched,1st
Olfactory test abnormal,Olfactory test abnormal,Olfactory test normal,Unmatched,1st
Effusion,Effusion,Infusion site joint effusion,Unmatched,1st
Laryngitis bacterial,Laryngitis bacterial,Pharyngitis bacterial,Unmatched,1st
Bronchoalveolar lavage abnormal,Bronchoalveolar lavage abnormal,Bronchoalveolar lavage normal,Unmatched,1st
Trisomy 12,Trisomy 12,Trisomy 11,Unmatched,1st
Anaphylactoid shock,Anaphylactoid shock,Anaphylactic shock,Unmatched,1st
Apolipoprotein E abnormal,Apolipoprotein E abnormal,Apolipoprotein B abnormal,Unmatched,1st
Urine viscosity decreased,Urine viscosity decreased,Urine viscosity increased,Unmatched,1st
Blood heavy metal abnormal,Blood heavy metal abnormal,Blood heavy metal normal,Unmatched,1st
Coagulation factor X level normal,Coagulation factor X level normal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XI level normal,Coagulation factor XI level normal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XII level normal,Coagulation factor XII level normal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XIII level normal,Coagulation factor XIII level normal,Coagulation factor VII level normal,Unmatched,1st
Chemotherapeutic drug level decreased,Chemotherapeutic drug level decreased,Chemotherapeutic drug level increased,Unmatched,1st
Blood gonadotrophin releasing hormone decreased,Blood gonadotrophin releasing hormone decreased,Blood gonadotrophin releasing hormone increased,Unmatched,1st
Blood immunoglobulin D decreased,Blood immunoglobulin D decreased,Blood immunoglobulin A decreased,Unmatched,1st
Blood immunoglobulin D increased,Blood immunoglobulin D increased,Blood immunoglobulin A decreased,Unmatched,1st
Haemoglobin C present,Haemoglobin C present,Haemoglobin A present,Unmatched,1st
Fructose increased,Fructose increased,Fructose decreased,Unmatched,1st
Amino acid level decreased,Amino acid level decreased,Amino acid level increased,Unmatched,1st
Amino acid level abnormal,Amino acid level abnormal,Amino acid level normal,Unmatched,1st
17-hydroxyprogesterone decreased,17-hydroxyprogesterone decreased,17-hydroxyprogesterone increased,Unmatched,1st
Insulin C-peptide abnormal,Insulin C-peptide abnormal,Insulin C-peptide normal,Unmatched,1st
Oestradiol abnormal,Oestradiol abnormal,Oestradiol normal,Unmatched,1st
Oestrone increased,Oestrone increased,Oestrone decreased,Unmatched,1st
Progesterone increased,Progesterone increased,Progesterone decreased,Unmatched,1st
