MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Pancreatic mass,pancreatic spate,pancreatic spate,Pancreatic carcinoma stage III,Unmatched,4th
Pancreatic mass,pancreatic stack,pancreatic stack,Pancreatic carcinoma stage III,Unmatched,4th
Rectal discharge,rectal sack,rectal sack,Renal salt-wasting syndrome,Unmatched,4th
Rectal discharge,rectal eject,rectal eject,Atrioventricular septal defect,Unmatched,4th
Rectal discharge,rectal arc,rectal arc,Renal and pancreas transplant rejection,Unmatched,4th
Rectal discharge,rectal vent,rectal vent,Hair metal test,Unmatched,4th
Neck mass,neck spate,neck spate,Head and neck cancer stage I,Unmatched,4th
Neck mass,neck slew,neck slew,Peak expiratory flow rate increased,Unmatched,4th
Neck mass,neck raft,neck raft,Peak expiratory flow rate abnormal,Unmatched,4th
Neck mass,neck stack,neck stack,Head and neck cancer stage I,Unmatched,4th
Neck mass,neck flock,neck flock,Peak expiratory flow rate increased,Unmatched,4th
Neck mass,neck lot,neck lot,Peak expiratory flow rate abnormal,Unmatched,4th
Neck mass,neck pile,neck pile,Lack of infusion site rotation,Unmatched,4th
Gastric stapling,gastric staple,gastric staple,Gastric cancer stage III,Unmatched,4th
Muscle abscess,sinew abscess,sinew abscess,Application site abscess,Unmatched,4th
Muscle abscess,muscular abscess,muscular abscess,Vascular access site haemorrhage,Unmatched,4th
Food aversion,food distaste,food distaste,Model for end stage liver disease score abnormal,Unmatched,4th
Pharyngeal mass,pharyngeal spate,pharyngeal spate,Laryngeal cancer stage III,Unmatched,4th
Pharyngeal mass,pharyngeal stack,pharyngeal stack,Laryngeal cancer stage III,Unmatched,4th
Lip blister,lip scald,lip scald,NIH stroke scale score increased,Unmatched,4th
Lip blister,lip whip,lip whip,HIV infection WHO clinical stage IV,Unmatched,4th
Bone density decreased,bone tight decreased,bone tight decreased,Non-high-density lipoprotein cholesterol decreased,Unmatched,4th
Blood phosphorus decreased,blood P decreased,blood p decreased,Blood immunoglobulin A increased,Unmatched,4th
Anti-erythrocyte antibody,anti RBC antibody,anti rbc antibody,Anti-RNA polymerase III antibody,Unmatched,4th
Live birth,dwell birth,dwell birth,Red cell distribution width decreased,Unmatched,4th
Live birth,go birth,go birth,Cranial nerve injury secondary to birth trauma,Unmatched,4th
Live birth,live bear,live bear,Infusion site scar,Unmatched,4th
Anal haemorrhage,anal bleed,anal bleed,Nail bed inflammation,Unmatched,4th
Muscle fatigue,muscle weariness,muscle weariness,Injection site muscle weakness,Unmatched,4th
Spinal shock,spinal cushion,spinal cushion,Spinal fusion fracture,Unmatched,4th
Tongue dry,clap dry,clap dry,Lip and/or oral cavity cancer stage 0,Unmatched,4th
Metastases to stomach,metastases to tum,metastases to tum,Metastases to Eustachian tube,Unmatched,4th
Pubic pain,pubic ail,pubic ail,Blood uric acid increased,Unmatched,4th
Shock haemorrhagic,jolt haemorrhagic,jolt haemorrhagic,Post-traumatic punctate intraepidermal haemorrhage,Unmatched,4th
Shock haemorrhagic,appal haemorrhagic,appal haemorrhagic,Anal fissure haemorrhage,Unmatched,4th
Muscle tightness,muscle meanness,muscle meanness,Injection site muscle weakness,Unmatched,4th
Bone infarction,swot infarction,swot infarction,Soft tissue infection,Unmatched,4th
Bone infarction,pearl infarction,pearl infarction,Ear infection bacterial,Unmatched,4th
Bone infarction,os infarction,os infarction,BK virus infection,Unmatched,4th
Bone infarction,cram infarction,cram infarction,Oral viral infection,Unmatched,4th
Balance disorder,rest disorder,rest disorder,Post-traumatic amnestic disorder,Unmatched,4th
Tongue haemorrhage,spit haemorrhage,spit haemorrhage,Incision site haemorrhage,Unmatched,4th
Breast discomfort,tit discomfort,tit discomfort,Application site discomfort,Unmatched,4th
Cardiac death,cardiac decease,cardiac decease,Cardiac valve disease,Unmatched,4th
Cardiac death,cardiac last,cardiac last,Cardiac ventriculogram left normal,Unmatched,4th
Autopsy,PM,pm,Gastric pH,Unmatched,4th
Autopsy,postmortem,postmortem,Postmortem blood drug level increased,Unmatched,4th
Bed rest,hump rest,hump rest,Human metapneumovirus test,Unmatched,4th
Bed rest,bang rest,bang rest,Bone cyst excision,Unmatched,4th
Bed rest,seam rest,seam rest,Sweat test normal,Unmatched,4th
Bed rest,fuck rest,fuck rest,Rinne tuning fork test abnormal,Unmatched,4th
Bed rest,bonk rest,bonk rest,Bundle branch block left,Unmatched,4th
Bed rest,know rest,know rest,Directional Doppler flow tests normal,Unmatched,4th
Bed rest,eff rest,eff rest,Haemangioma of breast,Unmatched,4th
Bed rest,love rest,love rest,Bone cyst excision,Unmatched,4th
Bed rest,lover rest,lover rest,Liver function test normal,Unmatched,4th
Bed rest,layer rest,layer rest,Liver function test abnormal,Unmatched,4th
Bed rest,bed ease,bed ease,Body mass index increased,Unmatched,4th
Bed rest,bed stay,bed stay,Diabetic end stage renal disease,Unmatched,4th
Bed rest,bed lie,bed lie,Head lag abnormal,Unmatched,4th
Blood phosphorus increased,blood P increased,blood p increased,Blood immunoglobulin A increased,Unmatched,4th
Thirst decreased,lust decreased,lust decreased,Thymol turbidity test increased,Unmatched,4th
Thirst decreased,crave decreased,crave decreased,Respiratory rate increased,Unmatched,4th
Skin fibrosis,hide fibrosis,hide fibrosis,Infusion site fibrosis,Unmatched,4th
Anal inflammation,anal red,anal red,Anti-GAD antibody,Unmatched,4th
Cast application,cast coat,cast coat,CSF neutrophil count,Unmatched,4th
Cast removal,puke removal,puke removal,Gastrointestinal tube removal,Unmatched,4th
Dental examination,dental test,dental test,Dental cyst,Unmatched,4th
Electrocardiogram P wave abnormal,electrocardiogram P wave abnormal,electrocardiogram p wave abnormal,Electrocardiogram P wave normal,Unmatched,4th
Electrocardiogram P wave abnormal,electrocardiogram p waver abnormal,electrocardiogram p waver abnormal,Electrocardiogram P wave normal,Unmatched,4th
Electrocardiogram P wave abnormal,electrocardiogram p Wave abnormal,electrocardiogram p wave abnormal,Electrocardiogram P wave normal,Unmatched,4th
Electrocardiogram P wave abnormal,electrocardiogram p wavy abnormal,electrocardiogram p wavy abnormal,Electrocardiogram P wave normal,Unmatched,4th
Face injury,side injury,side injury,Application site injury,Unmatched,4th
Face injury,look injury,look injury,Nerve root injury sacral,Unmatched,4th
Face injury,nerve injury,nerve injury,IIIrd nerve injury,Unmatched,4th
Face injury,front injury,front injury,Nerve root injury sacral,Unmatched,4th
Face injury,font injury,font injury,Nerve root injury cervical,Unmatched,4th
Face injury,nervy injury,nervy injury,IIIrd nerve injury,Unmatched,4th
Serology abnormal,serological abnormal,serological abnormal,Urological examination abnormal,Unmatched,4th
Serology normal,serological normal,serological normal,Urological examination abnormal,Unmatched,4th
Protein C,protein 100,protein 100,Macrophage inflammatory protein-1 alpha increased,Unmatched,4th
Traction,grip,grip,Gait disturbance,Unmatched,4th
Protein total,protein sum,protein sum,Protein S increased,Unmatched,4th
Protein total,protein tot,protein tot,Activated protein C resistance test positive,Unmatched,4th
Blood test normal,line test normal,line test normal,Bone formation test abnormal,Unmatched,4th
Blood test normal,blood run normal,blood run normal,Antemortem blood drug level abnormal,Unmatched,4th
Contusion,bruise,bruise,Administration site bruise,Unmatched,4th
Skin tightness,skin taut,skin taut,Skin test negative,Unmatched,4th
Skin tightness,skin dense,skin dense,C-kit gene status assay,Unmatched,4th
Penile discharge,penile vent,penile vent,West Nile virus test negative,Unmatched,4th
Red blood cells urine,red blood cells water,red blood cells water,Red blood cell sedimentation rate decreased,Unmatched,4th
Crush syndrome,beat syndrome,beat syndrome,Capillary leak syndrome,Unmatched,4th
Crush syndrome,press syndrome,press syndrome,Medial tibial stress syndrome,Unmatched,4th
Crush syndrome,jam syndrome,jam syndrome,Riley-Day syndrome,Unmatched,4th
Crush syndrome,mash syndrome,mash syndrome,PASH syndrome,Unmatched,4th
Crush syndrome,shell syndrome,shell syndrome,Subclavian steal syndrome,Unmatched,4th
Crush syndrome,smash syndrome,smash syndrome,Smith-Magenis syndrome,Unmatched,4th
Urea urine,urea pee,urea pee,Contact lens acute red eye,Unmatched,4th
Urea urine,urea water,urea water,Red blood cell sedimentation rate increased,Unmatched,4th
Groin infection,mole infection,mole infection,Bone prosthesis insertion,Unmatched,4th
Drug screen,drug sort,drug sort,Drug monitoring procedure not performed,Unmatched,4th
Drug screen,drug test,drug test,Genotype drug resistance test negative,Unmatched,4th
Vitamin E increased,vitamin Es increased,vitamin es increased,Vitamin B1 decreased,Unmatched,4th
Oral surgery,oral OR,oral or,X-ray of pelvis and hip abnormal,Unmatched,4th
Hip surgery,hip OR,hip or,HLA-B*27 positive,Unmatched,4th
Therapy responder,therapeutic responder,therapeutic responder,Therapeutic response unexpected,Unmatched,4th
Therapy responder,therapeutical responder,therapeutical responder,Therapeutic response unexpected,Unmatched,4th
Arterial restenosis,artery restenosis,artery restenosis,Mesenteric artery stenosis,Unmatched,4th
Splenic cyst,lienal cyst,lienal cyst,Renal cyst ruptured,Unmatched,4th
Splenic cyst,lien cyst,lien cyst,Liver function test,Unmatched,4th
Electrocardiogram Q wave abnormal,electrocardiogram Q wave abnormal,electrocardiogram q wave abnormal,Electrocardiogram P wave normal,Unmatched,4th
Electrocardiogram Q wave abnormal,electrocardiogram q waver abnormal,electrocardiogram q waver abnormal,Electrocardiogram P wave normal,Unmatched,4th
Electrocardiogram Q wave abnormal,electrocardiogram q Wave abnormal,electrocardiogram q wave abnormal,Electrocardiogram P wave normal,Unmatched,4th
Electrocardiogram Q wave abnormal,electrocardiogram q wavy abnormal,electrocardiogram q wavy abnormal,Electrocardiogram P wave normal,Unmatched,4th
Nasal odour,nasal smell,nasal smell,Basal cell carcinoma metastatic,Unmatched,4th
Wound haemorrhage,spite haemorrhage,spite haemorrhage,Puncture site haemorrhage,Unmatched,4th
Wound haemorrhage,nose haemorrhage,nose haemorrhage,Bone marrow haemorrhage,Unmatched,4th
Acupressure,shiatsu,shiatsu,Incarcerated hiatus hernia,Unmatched,4th
Acupressure,G-Jo,g jo,X-ray therapy to bone,Unmatched,4th
Biopsy intestine,biopsy bowel,biopsy bowel,Biopsy bone normal,Unmatched,4th
Biopsy tendon,biopsy sinew,biopsy sinew,Needle biopsy site unspecified normal,Unmatched,4th
Burn infection,bite infection,bite infection,Infusion site infection,Unmatched,4th
Burn infection,sting infection,sting infection,Ureteral stent insertion,Unmatched,4th
Burn infection,cut infection,cut infection,Acute HIV infection,Unmatched,4th
Burn infection,fire infection,fire infection,Catheter site infection,Unmatched,4th
Burn infection,cautery infection,cautery infection,Cerebral artery stent insertion,Unmatched,4th
Burn infection,tan infection,tan infection,Ear infection bacterial,Unmatched,4th
Complement factor C1 decreased,complemental factor c1 decreased,complemental factor c1 decreased,Complement factor C4 decreased,Unmatched,4th
Complement factor C1 increased,complemental factor c1 increased,complemental factor c1 increased,Complement factor C4 decreased,Unmatched,4th
Complement factor C2 decreased,complemental factor c2 decreased,complemental factor c2 decreased,Complement factor C4 decreased,Unmatched,4th
Complement factor C2 increased,complemental factor c2 increased,complemental factor c2 increased,Complement factor C4 decreased,Unmatched,4th
Haemoglobin S,Hb s,hb s,Hepatitis B e antibody,Unmatched,4th
Laziness,lazy,lazy,Postmature baby,Unmatched,4th
Laziness,indolence,indolence,Non-Hodgkin's lymphoma unspecified histology indolent stage III,Unmatched,4th
Laziness,acedia,acedia,Otitis media,Unmatched,4th
Laziness,sloth,sloth,Tooth deposit,Unmatched,4th
Laziness,indolent,indolent,Non-Hodgkin's lymphoma unspecified histology indolent stage III,Unmatched,4th
Cytomegalovirus test positive,CMV test positive,cmv test positive,HIV test false positive,Unmatched,4th
Cytomegalovirus test negative,CMV test negative,cmv test negative,SARS-CoV-2 test negative,Unmatched,4th
Nasal cyst,rhinal cyst,rhinal cyst,Renal cyst excision,Unmatched,4th
Red blood cell scan,red blood cell rake,red blood cell rake,Red blood cell sedimentation rate decreased,Unmatched,4th
Sticky skin,gum skin,gum skin,Pus in stool,Unmatched,4th
Factor XII deficiency,factor XII deficiency,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,factor xii deficient,factor xii deficient,Factor VIII deficiency,Unmatched,4th
Prostitute,harlot,harlot,Floating-Harbor syndrome,Unmatched,4th
Prostitute,bawdy,bawdy,Body temperature,Unmatched,4th
Prostitute,whore,whore,Sydenham's chorea,Unmatched,4th
Prostitute,tart,tart,Tandem gait test abnormal,Unmatched,4th
Prostitute,bawd,bawd,Band neutrophil count,Unmatched,4th
Skin induration,hide induration,hide induration,Implant site induration,Unmatched,4th
Primary transmission,primary infection,primary infection,Urinary tract infection fungal,Unmatched,4th
Testicular injury,testicular harm,testicular harm,Testicular germ cell tumour mixed,Unmatched,4th
Testicular injury,testicular hurt,testicular hurt,Testicular seminoma (pure) stage III,Unmatched,4th
Vaginal relaxation,vaginal rest,vaginal rest,Vaginal mesh removal surgery,Unmatched,4th
Tangier disease,tart disease,tart disease,Rheumatic heart disease,Unmatched,4th
Tangier disease,tang disease,tang disease,Autoimmune lung disease,Unmatched,4th
Tongue cyst,spit cyst,spit cyst,Skin test positive,Unmatched,4th
Tongue cyst,clap cyst,clap cyst,Anti-HLA antibody test positive,Unmatched,4th
Tongue cyst,knife cyst,knife cyst,Heel-knee-shin test abnormal,Unmatched,4th
Lip erosion,lip erode,lip erode,T-cell unclassifiable lymphoma low grade,Unmatched,4th
Pacemaker syndrome,pace syndrome,pace syndrome,Myofascial pain syndrome,Unmatched,4th
Pacemaker syndrome,pacer syndrome,pacer syndrome,Mismatch repair cancer syndrome,Unmatched,4th
Glare,glower,glower,Lower limb fracture,Unmatched,4th
Ear discomfort,spike discomfort,spike discomfort,Application site discomfort,Unmatched,4th
Ear discomfort,ear sore,ear sore,Small-for-size liver syndrome,Unmatched,4th
Ear discomfort,ear irritation,ear irritation,Middle ear irrigation,Unmatched,4th
Ear pruritus,spike pruritus,spike pruritus,Infusion site pruritus,Unmatched,4th
Full blood count increased,wide blood count increased,wide blood count increased,CSF white blood cell count decreased,Unmatched,4th
Biliary cyst,bile cyst,bile cyst,Bone cyst excision,Unmatched,4th
Wound,spite,spite,Electrocardiogram pacemaker spike,Unmatched,4th
Wound,roller,roller,Dermal filler overcorrection,Unmatched,4th
Wound,nose,nose,Nose prosthesis insertion,Unmatched,4th
Wound,hurt,hurt,Hunt and Hess scale,Unmatched,4th
Wound,wreathe,wreathe,Breath alcohol test,Unmatched,4th
Wound,hoist,hoist,Joint contracture,Unmatched,4th
Wound,roll,roll,Anaplastic large cell lymphoma T- and null-cell types refractory,Unmatched,4th
Wound,lesion,lesion,Vaginal lesion,Unmatched,4th
Wound,weave,weave,Fluid wave test,Unmatched,4th
Wound,wrap,wrap,Aspergillosis oral,Unmatched,4th
Wound,thread,thread,Culture throat,Unmatched,4th
Wound,twist,twist,West Nile virus test,Unmatched,4th
Wound,bruise,bruise,Administration site bruise,Unmatched,4th
Wound,injure,injure,Back injury,Unmatched,4th
Wound,winder,winder,Finger deformity,Unmatched,4th
Wound,wander,wander,Breast cancer,Unmatched,4th
Wound,meander,meander,Tender joint count,Unmatched,4th
Wound,scent,scent,Ureteral stent insertion,Unmatched,4th
Wound,lift,lift,Cleft lip,Unmatched,4th
Wound,injury,injury,Back injury,Unmatched,4th
Wound,hoister,hoister,Gingival blister,Unmatched,4th
Wound,twine,twine,Discordant twin,Unmatched,4th
Wound,curve,curve,Nerve compression,Unmatched,4th
Nasal discomfort,nasal sore,nasal sore,Nodal marginal zone B-cell lymphoma stage I,Unmatched,4th
Factor III deficiency,factor 3 deficiency,factor 3 deficiency,Primary insulin like growth factor-1 deficiency,Unmatched,4th
Factor III deficiency,factor III deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor iii deficient,factor iii deficient,Factor XIII deficiency,Unmatched,4th
Factor X deficiency,factor X deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factor x deficient,factor x deficient,Factor V deficiency,Unmatched,4th
Vascular imaging,vascular see,vascular see,Vascular access site complication,Unmatched,4th
Thyroxine therapy,T therapy,t therapy,X-ray therapy to brain,Unmatched,4th
Drug tolerance,drug allow,drug allow,Antipsychotic drug level below therapeutic,Unmatched,4th
