MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Venous injury,venous hurt,venous hurt,Acute graft versus host disease,Unmatched,2nd
Venous pressure decreased,vein pressure decreased,vein pressure decreased,Mean arterial pressure decreased,Unmatched,2nd
Venous pressure increased,vein pressure increased,vein pressure increased,Mean arterial pressure decreased,Unmatched,2nd
Venous thrombosis,vein thrombosis,vein thrombosis,Hepatic vein thrombosis,Unmatched,2nd
Vertigo,vertiginous,vertiginous,Acral lentiginous melanoma,Unmatched,2nd
Vertigo,dizziness,dizziness,Dizziness exertional,Unmatched,2nd
VIIth nerve injury,viith nervy injury,viith nervy injury,VIIIth nerve injury,Unmatched,2nd
VIIth nerve injury,viith nervus injury,viith nervus injury,VIIIth nerve injury,Unmatched,2nd
VIIth nerve injury,viith nerve injure,viith nerve injure,VIIIth nerve injury,Unmatched,2nd
Viral infection,viral transmission,viral transmission,Faecal-oral transmission of infection,Unmatched,2nd
Viral infection,viral infect,viral infect,Zika virus associated birth defect,Unmatched,2nd
Viral rash,viral head,viral head,Dural tear,Unmatched,2nd
Vital capacity,vital content,vital content,Exposure via skin contact,Unmatched,2nd
Vital capacity,vital contain,vital contain,Exposure via skin contact,Unmatched,2nd
Vitamin B2 deficiency,vitamin b2 deficient,vitamin b2 deficient,Vitamin B12 deficiency,Unmatched,2nd
Vitamin B6 deficiency,vitamin b6 deficient,vitamin b6 deficient,Vitamin B12 deficiency,Unmatched,2nd
Vitamin D deficiency,vitamin D deficiency,vitamin d deficiency,Vitamin C deficiency,Unmatched,2nd
Vitamin D deficiency,vitamin d deficient,vitamin d deficient,Vitamin C deficiency,Unmatched,2nd
Vitamin E deficiency,vitamin E deficiency,vitamin e deficiency,Vitamin C deficiency,Unmatched,2nd
Vitamin E deficiency,vitamin Es deficiency,vitamin es deficiency,Vitamin B2 deficiency,Unmatched,2nd
Vitamin E deficiency,vitamin e deficient,vitamin e deficient,Vitamin C deficiency,Unmatched,2nd
Vitamin K deficiency,vitamin kB deficiency,vitamin kb deficiency,Vitamin B2 deficiency,Unmatched,2nd
Vitamin K deficiency,vitamin M deficiency,vitamin m deficiency,Vitamin C deficiency,Unmatched,2nd
Vitamin K deficiency,vitamin G deficiency,vitamin g deficiency,Vitamin C deficiency,Unmatched,2nd
Vitamin K deficiency,vitamin K deficiency,vitamin k deficiency,Vitamin C deficiency,Unmatched,2nd
Vitamin K deficiency,vitamin KB deficiency,vitamin kb deficiency,Vitamin B2 deficiency,Unmatched,2nd
Vitamin K deficiency,vitamin m deficiency,vitamin m deficiency,Vitamin C deficiency,Unmatched,2nd
Vitamin K deficiency,vitamin k deficient,vitamin k deficient,Vitamin C deficiency,Unmatched,2nd
VIth nerve injury,vith nervy injury,vith nervy injury,VIIIth nerve injury,Unmatched,2nd
VIth nerve injury,vith nervus injury,vith nervus injury,VIIIth nerve injury,Unmatched,2nd
VIth nerve injury,vith nerve injure,vith nerve injure,VIIIth nerve injury,Unmatched,2nd
Volume blood decreased,bulk blood decreased,bulk blood decreased,Full blood count increased,Unmatched,2nd
Volume blood increased,bulk blood increased,bulk blood increased,Full blood count increased,Unmatched,2nd
Vomiting,vomit,vomit,Office visit,Unmatched,2nd
Vomiting,cast,cast,Cast application,Unmatched,2nd
Vomiting,honk,honk,Non-24-hour sleep-wake disorder,Unmatched,2nd
Vomiting,cat,cat,Cri du Chat syndrome,Unmatched,2nd
Vomiting,spew,spew,Sperm analysis,Unmatched,2nd
Vomiting,purge,purge,Testicular seminoma (pure),Unmatched,2nd
Vomiting,spewer,spewer,Spider vein,Unmatched,2nd
Vomiting,chuck,chuck,Anaphylactic shock,Unmatched,2nd
Vomiting,barf,barf,BRAF gene mutation,Unmatched,2nd
Vomiting,puke,puke,PUVA,Unmatched,2nd
Vomiting,sick,sick,Euthyroid sick syndrome,Unmatched,2nd
Vomiting,retch,retch,Breech extraction,Unmatched,2nd
Vomiting,puking,puking,Nail picking,Unmatched,2nd
Vomiting,spue,spue,Tropical sprue,Unmatched,2nd
Vomiting,regurgitation,regurgitation,Paravalvular aortic regurgitation,Unmatched,2nd
Vth nerve injury,vth nervy injury,vth nervy injury,VIIth nerve injury,Unmatched,2nd
Vth nerve injury,vth nervus injury,vth nervus injury,VIIth nerve injury,Unmatched,2nd
Vth nerve injury,vth nerve injure,vth nerve injure,VIIth nerve injury,Unmatched,2nd
Vulval cancer stage II,vulval cancer stage 2,vulval cancer stage 2,Vulval cancer stage I,Unmatched,2nd
Vulval cancer stage III,vulval cancer stage 3,vulval cancer stage 3,Vulval cancer stage I,Unmatched,2nd
Vulval cancer stage IV,vulval cancer stage 4,vulval cancer stage 4,Vulval cancer stage I,Unmatched,2nd
Weight,angle,angle,Open angle glaucoma,Unmatched,2nd
Weight,slant,slant,Scan thyroid gland,Unmatched,2nd
Weight,burden,burden,Sudden visual loss,Unmatched,2nd
Weight decreased,angle decreased,angle decreased,Ankle brachial index increased,Unmatched,2nd
Weight decreased,slant decreased,slant decreased,Blast cell count decreased,Unmatched,2nd
Weight increased,angle increased,angle increased,Ankle brachial index increased,Unmatched,2nd
Weight increased,slant increased,slant increased,Blast cell count decreased,Unmatched,2nd
Well educated,well school,well school,White blood cells stool negative,Unmatched,2nd
Wheezing,asthma,asthma,Cardiac asthma,Unmatched,2nd
Wheezing,asthmatic,asthmatic,Status asthmaticus,Unmatched,2nd
Withdrawal syndrome,secede syndrome,secede syndrome,Severe fever with thrombocytopenia syndrome,Unmatched,2nd
Wound infection,spite infection,spite infection,Application site infection,Unmatched,2nd
Wound infection,roller infection,roller infection,Holter valve insertion,Unmatched,2nd
Wound infection,nose infection,nose infection,Ear lobe infection,Unmatched,2nd
Wound infection,hurt infection,hurt infection,Shunt infection,Unmatched,2nd
Wound infection,hoist infection,hoist infection,Myocarditis post infection,Unmatched,2nd
Wound infection,roll infection,roll infection,Abdominal wall infection,Unmatched,2nd
Wound infection,weave infection,weave infection,Peripheral nerve injection,Unmatched,2nd
Wound infection,wrap infection,wrap infection,Oral fungal infection,Unmatched,2nd
Wound infection,scent infection,scent infection,Ureteral stent insertion,Unmatched,2nd
Wound infection,lift infection,lift infection,Soft tissue infection,Unmatched,2nd
Wound infection,hoister infection,hoister infection,Holter valve insertion,Unmatched,2nd
Wound infection,curve infection,curve infection,Peripheral nerve injection,Unmatched,2nd
X-ray,go ray,go ray,Radiotherapy to oral cavity,Unmatched,2nd
X-ray,tenner ray,tenner ray,Inner ear operation,Unmatched,2nd
X-ray,ten ray,ten ray,Red man syndrome,Unmatched,2nd
X-ray,Adam ray,adam ray,Anal pap smear,Unmatched,2nd
X-ray,x re,x re,HLA-B*27 positive,Unmatched,2nd
X-ray,x beam,x beam,Urinary 6 beta hydroxycortisol/cortisol ratio,Unmatched,2nd
X-ray abnormal,ten ray abnormal,ten ray abnormal,Red blood cell sedimentation rate normal,Unmatched,2nd
X-ray normal,ten ray normal,ten ray normal,Red blood cell sedimentation rate normal,Unmatched,2nd
X-ray therapy to breast,x ray therapy to boob,x ray therapy to boob,X-ray therapy to blood,Unmatched,2nd
X-ray treatment,x ray treat,x ray treat,X-ray gastrointestinal tract abnormal,Unmatched,2nd
Xerophthalmia,xeroma,xeroma,Infected seroma,Unmatched,2nd
XIIth nerve injury,xiith nervy injury,xiith nervy injury,VIIIth nerve injury,Unmatched,2nd
XIIth nerve injury,xiith nervus injury,xiith nervus injury,VIIIth nerve injury,Unmatched,2nd
XIIth nerve injury,xiith nerve injure,xiith nerve injure,VIIIth nerve injury,Unmatched,2nd
XIth nerve injury,xith nervy injury,xith nervy injury,VIIth nerve injury,Unmatched,2nd
XIth nerve injury,xith nervus injury,xith nervus injury,VIIth nerve injury,Unmatched,2nd
XIth nerve injury,xith nerve injure,xith nerve injure,VIIth nerve injury,Unmatched,2nd
Yawning,gape,gape,Anion gap,Unmatched,2nd
Yawning,yawn,yawn,Dawn phenomenon,Unmatched,2nd
Yawning,yaw,yaw,Jaw cyst,Unmatched,2nd
Yaws,gape,gape,Anion gap,Unmatched,2nd
Yaws,swerve,swerve,Nerve compression,Unmatched,2nd
Yaws of skin,yaws of pelt,yaws of pelt,SARS-CoV-1 test,Unmatched,2nd
Zinc deficiency,Zn deficiency,zn deficiency,Vitamin B2 deficiency,Unmatched,2nd
Zinc deficiency,zinc want,zinc want,Extranodal marginal zone B-cell lymphoma (MALT type),Unmatched,2nd
Mobility decreased,mobile decreased,mobile decreased,Bile output increased,Unmatched,2nd
Brain malformation,head malformation,head malformation,Congenital hand malformation,Unmatched,2nd
Brain malformation,mental malformation,mental malformation,Congenital genital malformation female,Unmatched,2nd
Dandy-Walker syndrome,dandy footer syndrome,dandy footer syndrome,Hand-foot-genital syndrome,Unmatched,2nd
Dandy-Walker syndrome,dandy foot syndrome,dandy foot syndrome,Hand-foot-genital syndrome,Unmatched,2nd
Lip disorder,brim disorder,brim disorder,Iris vascular disorder,Unmatched,2nd
Lip disorder,sass disorder,sass disorder,Acid-base balance disorder mixed,Unmatched,2nd
Lip disorder,mouth disorder,mouth disorder,Tooth development disorder,Unmatched,2nd
Lip disorder,lip upset,lip upset,Walking aid user,Unmatched,2nd
Suture rupture,suture bust,suture bust,Amniotic membrane rupture test positive,Unmatched,2nd
Suture rupture,suture tear,suture tear,Amniotic membrane rupture test positive,Unmatched,2nd
Stent placement,stent position,stent position,HIV test positive,Unmatched,2nd
Factor VIII inhibition,factor 8 inhibition,factor 8 inhibition,Factor X inhibition,Unmatched,2nd
Skin maceration,hide maceration,hide maceration,Application site laceration,Unmatched,2nd
Skin maceration,skin boney,skin boney,Scan bone marrow normal,Unmatched,2nd
Skin maceration,skin bony,skin bony,Scan bone marrow normal,Unmatched,2nd
Muscle fibrosis,sinew fibrosis,sinew fibrosis,Implant site fibrosis,Unmatched,2nd
Terminal state,pole state,pole state,Testicular seminoma (pure) stage II,Unmatched,2nd
Terminal state,final state,final state,Anal cancer stage 0,Unmatched,2nd
Terminal state,end state,end state,Apolipoprotein E gene status assay,Unmatched,2nd
Terminal state,last state,last state,Lack of administration site rotation,Unmatched,2nd
Terminal state,terminal tell,terminal tell,Pudendal nerve terminal motor latency test normal,Unmatched,2nd
Venous stenosis,vein stenosis,vein stenosis,Portal vein stenosis,Unmatched,2nd
Tear discolouration,rip discolouration,rip discolouration,Iris discolouration,Unmatched,2nd
Tear discolouration,tear stain,tear stain,Scar pain,Unmatched,2nd
Oral infection,viva infection,viva infection,Viral infection,Unmatched,2nd
Oral infection,oral contagion,oral contagion,Gastrointestinal organ contusion,Unmatched,2nd
Oral infection,oral infectious,oral infectious,Viral infection,Unmatched,2nd
Axillary pain,axil pain,axil pain,Anal pap smear,Unmatched,2nd
Axillary pain,alar pain,alar pain,Scar pain,Unmatched,2nd
Axillary pain,axillary ail,axillary ail,Capillary nail refill test abnormal,Unmatched,2nd
Atrial rupture,atrial bust,atrial bust,Arterial segmental pressure test,Unmatched,2nd
Energy increased,vim increased,vim increased,Angiotensin II increased,Unmatched,2nd
Energy increased,vital increased,vital increased,Protein total increased,Unmatched,2nd
Energy increased,DOE increased,doe increased,PO2 increased,Unmatched,2nd
Energy increased,zip increased,zip increased,Angiotensin I increased,Unmatched,2nd
Energy increased,pushy increased,pushy increased,Child-Pugh-Turcotte score decreased,Unmatched,2nd
Energy increased,push increased,push increased,Blood pH increased,Unmatched,2nd
Breast calcifications,tit calcifications,tit calcifications,Implant site calcification,Unmatched,2nd
Sebaceous hyperplasia,greasy hyperplasia,greasy hyperplasia,Breast hypoplasia,Unmatched,2nd
Sinus rhythm,sinus beat,sinus beat,Varicella virus test,Unmatched,2nd
Underweight,scrag,scrag,Sacral hypoplasia,Unmatched,2nd
Underweight,weedy,weedy,Obsessive need for symmetry,Unmatched,2nd
Underweight,skinny,skinny,Biopsy skin,Unmatched,2nd
Underweight,boney,boney,Bone cancer,Unmatched,2nd
XIth nerve paralysis,xith nervy paralysis,xith nervy paralysis,VIth nerve paralysis,Unmatched,2nd
XIth nerve paralysis,xith nervus paralysis,xith nervus paralysis,VIth nerve paralysis,Unmatched,2nd
XIth nerve paralysis,xith nerve paralytic,xith nerve paralytic,VIth nerve paralysis,Unmatched,2nd
Rectal examination,rectal test,rectal test,Dental cyst,Unmatched,2nd
Rib hypoplasia,roast hypoplasia,roast hypoplasia,Breast hypoplasia,Unmatched,2nd
Boredom,tedium,tedium,Sodium retention,Unmatched,2nd
Boredom,tedious,tedious,Tendinous contracture,Unmatched,2nd
Peripheral swelling,peripheral jut,peripheral jut,Peripheral T-cell lymphoma unspecified recurrent,Unmatched,2nd
Peripheral swelling,peripheral well,peripheral well,Peripheral T-cell lymphoma unspecified recurrent,Unmatched,2nd
Peripheral swelling,peripheral swell,peripheral swell,Peripheral T-cell lymphoma unspecified recurrent,Unmatched,2nd
Localised oedema,set oedema,set oedema,Application site oedema,Unmatched,2nd
Brain oedema,nous oedema,nous oedema,Non-cardiogenic pulmonary oedema,Unmatched,2nd
Brain oedema,wit oedema,wit oedema,Application site oedema,Unmatched,2nd
Scar pain,pit pain,pit pain,Pain in extremity,Unmatched,2nd
Scar pain,mark pain,mark pain,Ear pain,Unmatched,2nd
Scar pain,pock pain,pock pain,Neck pain,Unmatched,2nd
Scar pain,scar infliction,scar infliction,Ear infection staphylococcal,Unmatched,2nd
Scar pain,scar ail,scar ail,"Ear, nose and throat examination",Unmatched,2nd
Scar pain,scar hurt,scar hurt,Swollen tear duct,Unmatched,2nd
Anti factor VIII antibody positive,anti factor 8 antibody positive,anti factor 8 antibody positive,Anti factor X antibody positive,Unmatched,2nd
Axillary mass,axil mass,axil mass,Acid base balance,Unmatched,2nd
Axillary mass,alar mass,alar mass,Anal skin tags,Unmatched,2nd
Axillary mass,axillary muckle,axillary muckle,Papillary muscle rupture,Unmatched,2nd
Axillary mass,axillary deal,axillary deal,Hereditary papillary renal carcinoma,Unmatched,2nd
Brain death,head death,head death,Fear of death,Unmatched,2nd
Brain death,brain decease,brain decease,Light chain disease,Unmatched,2nd
Brain death,brain end,brain end,Pain in jaw,Unmatched,2nd
Saliva discolouration,spit discolouration,spit discolouration,Injection site discolouration,Unmatched,2nd
Saliva discolouration,saliva stain,saliva stain,Salivary gland pain,Unmatched,2nd
Pancreatic mass,pancreatic spate,pancreatic spate,Pancreatic carcinoma stage I,Unmatched,2nd
Pancreatic mass,pancreatic stack,pancreatic stack,Pancreatic carcinoma stage I,Unmatched,2nd
Rectal discharge,rectal sack,rectal sack,Renal scan abnormal,Unmatched,2nd
Rectal discharge,rectal run,rectal run,Mental disorder due to a general medical condition,Unmatched,2nd
Rectal discharge,rectal eject,rectal eject,Ventricular septal defect,Unmatched,2nd
Rectal discharge,rectal arc,rectal arc,Renal and pancreas transplant,Unmatched,2nd
Rectal discharge,rectal fire,rectal fire,Metal fume fever,Unmatched,2nd
Rectal discharge,rectal vent,rectal vent,Renal vein thrombosis,Unmatched,2nd
Neck mass,neck spate,neck spate,Head and neck cancer stage III,Unmatched,2nd
Neck mass,neck deal,neck deal,Sick cell syndrome,Unmatched,2nd
Neck mass,neck slew,neck slew,Peak expiratory flow rate abnormal,Unmatched,2nd
Neck mass,neck sight,neck sight,ECG signs of myocardial ischaemia,Unmatched,2nd
Neck mass,neck raft,neck raft,Southern tick-associated rash illness,Unmatched,2nd
Neck mass,neck stack,neck stack,Head and neck cancer stage III,Unmatched,2nd
Neck mass,neck flock,neck flock,Peak expiratory flow rate abnormal,Unmatched,2nd
Neck mass,neck lot,neck lot,Obsessive need for symmetry,Unmatched,2nd
Neck mass,neck pile,neck pile,Lack of administration site rotation,Unmatched,2nd
Gastric stapling,gastric staple,gastric staple,Gastric cancer stage I,Unmatched,2nd
Muscle abscess,brawn abscess,brawn abscess,Amoebic brain abscess,Unmatched,2nd
Muscle abscess,brawny abscess,brawny abscess,Amoebic brain abscess,Unmatched,2nd
Muscle abscess,sinew abscess,sinew abscess,Incision site abscess,Unmatched,2nd
Muscle abscess,muscular abscess,muscular abscess,Vascular access placement,Unmatched,2nd
Bleeding time abnormal,run time abnormal,run time abnormal,X-ray limb normal,Unmatched,2nd
Food aversion,food distaste,food distaste,Hand-foot-and-mouth disease,Unmatched,2nd
Nail bed tenderness,nail bed affection,nail bed affection,Nail bed infection bacterial,Unmatched,2nd
Pharyngeal mass,pharyngeal spate,pharyngeal spate,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal mass,pharyngeal deal,pharyngeal deal,Laryngeal squamous cell carcinoma,Unmatched,2nd
Pharyngeal mass,pharyngeal stack,pharyngeal stack,Laryngeal cancer stage I,Unmatched,2nd
Mouth injury,lip injury,lip injury,Limb injury,Unmatched,2nd
Lip haemorrhage,brim haemorrhage,brim haemorrhage,Brain stem haemorrhage,Unmatched,2nd
Lip haemorrhage,mouth haemorrhage,mouth haemorrhage,Tooth socket haemorrhage,Unmatched,2nd
Lip blister,lip scald,lip scald,NIH stroke scale,Unmatched,2nd
Lip blister,lip whip,lip whip,HIV infection WHO clinical stage II,Unmatched,2nd
Renal bruit,renal rumor,renal rumor,Retinal tumour excision,Unmatched,2nd
Renal bruit,renal rumour,renal rumour,Retinal tumour excision,Unmatched,2nd
Bone density decreased,ivory density decreased,ivory density decreased,Very low density lipoprotein increased,Unmatched,2nd
Bone density decreased,bone tight decreased,bone tight decreased,Body height increased,Unmatched,2nd
Blood phosphorus decreased,blood P decreased,blood p decreased,Blood pH increased,Unmatched,2nd
Urine sodium,urine Na,urine na,Uterine dilation and curettage,Unmatched,2nd
Anti-erythrocyte antibody,anti RBC antibody,anti rbc antibody,Anti B antibody positive,Unmatched,2nd
Live birth,be birth,be birth,Haemophilia B with anti factor IX,Unmatched,2nd
Live birth,dwell birth,dwell birth,Sickle cell anaemia with crisis,Unmatched,2nd
Live birth,go birth,go birth,Injury to brachial plexus due to birth trauma,Unmatched,2nd
Live birth,live bear,live bear,Injection site scar,Unmatched,2nd
Anal haemorrhage,anal bleed,anal bleed,Nail bed tenderness,Unmatched,2nd
