MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Factor XII deficiency,divisor xii deficiency,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,factorize xii deficiency,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,cistron xii deficiency,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,factorisation xii deficiency,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,factor_in xii deficiency,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,genic xii deficiency,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,factor XII deficiency,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,factor twelve deficiency,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,factor dozen deficiency,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,factor xii want,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,factor xii deficient,factor xii deficient,Factor VIII deficiency,Unmatched,4th
Factor XII deficiency,factor xii inadequacy,factor xii deficiency,Factor VIII deficiency,Unmatched,4th
Prostitute,tart,jaundice,Jaundice hepatocellular,Unmatched,4th
Primary transmission,primary contagion,primary infection,Urinary tract infection fungal,Unmatched,4th
Primary transmission,primary infection,primary infection,Urinary tract infection fungal,Unmatched,4th
Primary transmission,primary contagious,primary infection,Urinary tract infection fungal,Unmatched,4th
Primary transmission,primary transmit,primary infection,Urinary tract infection fungal,Unmatched,4th
Vaginal relaxation,vaginal repose,vaginal rest,Vaginal mesh removal surgery,Unmatched,4th
Vaginal relaxation,vaginal relax,vaginal rest,Vaginal mesh removal surgery,Unmatched,4th
Vaginal relaxation,vaginal ease,vaginal rest,Vaginal mesh removal surgery,Unmatched,4th
Vaginal relaxation,vaginal rest,vaginal rest,Vaginal mesh removal surgery,Unmatched,4th
Glare,glower,lower,Lower limb fracture,Unmatched,4th
Glare,spotlight,spots,Cafe au lait spots,Unmatched,4th
Ear discomfort,spike discomfort,spike discomfort,Application site discomfort,Unmatched,4th
Ear discomfort,ear irritation,ear irritation,Middle ear irrigation,Unmatched,4th
Ear pruritus,spike pruritus,spike pruritus,Infusion site pruritus,Unmatched,4th
Biliary cyst,bilious cyst,bile cyst,Bone cyst excision,Unmatched,4th
Biliary cyst,bile cyst,bile cyst,Bone cyst excision,Unmatched,4th
Wound,spite,venom,Russell's viper venom time normal,Unmatched,4th
Wound,offensive,shock,Electric shock,Unmatched,4th
Wound,nose,nose,Nose prosthesis insertion,Unmatched,4th
Wound,hurt,pain,Abdominal pain,Unmatched,4th
Wound,wind,lead,Lead dislodgement,Unmatched,4th
Wound,lesion,lesion,Vaginal lesion,Unmatched,4th
Wound,weave,tissue,Tissue discolouration,Unmatched,4th
Wound,wrap,wrap,Aspergillosis oral,Unmatched,4th
Wound,thread,thread,Culture throat,Unmatched,4th
Wound,twist,device,Device expulsion,Unmatched,4th
Wound,bruise,bruise,Administration site bruise,Unmatched,4th
Wound,injure,injury,Back injury,Unmatched,4th
Wound,offend,shock,Electric shock,Unmatched,4th
Wound,scent,nose,Nose prosthesis insertion,Unmatched,4th
Wound,lift,lift,Cleft lip,Unmatched,4th
Wound,combat_injury,injury,Back injury,Unmatched,4th
Wound,injury,injury,Back injury,Unmatched,4th
Factor III deficiency,factoring iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor_out iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,genetical iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,ingredient iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factorization iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,compose iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,divisor iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factorize iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,cistron iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factorisation iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor_in iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,genic iii deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor threesome deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor troika deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor terzetto deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor three deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor triad deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor ternion deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor 3 deficiency,factor 3 deficiency,Primary insulin like growth factor-1 deficiency,Unmatched,4th
Factor III deficiency,factor trinity deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor trio deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor tercet deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor trey deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor leash deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor trine deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor ternary deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor III deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor triplet deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor tierce deficiency,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor iii want,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor iii deficient,factor iii deficient,Factor XIII deficiency,Unmatched,4th
Factor III deficiency,factor iii inadequacy,factor iii deficiency,Factor XIII deficiency,Unmatched,4th
Factor X deficiency,factoring x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factor_out x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,genetical x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,ingredient x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factorization x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,compose x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,divisor x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factorize x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,cistron x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factorisation x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factor_in x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,genic x deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factor decade deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factor tenner deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factor X deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factor 10 deficiency,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factor x want,factor x deficiency,Factor V deficiency,Unmatched,4th
Factor X deficiency,factor x deficient,factor x deficient,Factor V deficiency,Unmatched,4th
Factor X deficiency,factor x inadequacy,factor x deficiency,Factor V deficiency,Unmatched,4th
Comminuted fracture,masher fracture,wolf fracture,Open reduction of spinal fracture,Unmatched,4th
Thyroxine therapy,tetraiodothyronine therapy,t therapy,X-ray therapy to brain,Unmatched,4th
Thyroxine therapy,T therapy,t therapy,X-ray therapy to brain,Unmatched,4th
Drug tolerance,drug allow,drug left,Drug half-life reduced,Unmatched,4th
Nerve injury,heart injury,heart injury,Ear canal injury,Unmatched,4th
Catheter placement,catheter locate,catheter site,Catheter site pain,Unmatched,4th
Catheter placement,catheter posit,catheter state,Catheter site pain,Unmatched,4th
Lip operation,lip procedure,lip procedure,Loop electrosurgical excision procedure,Unmatched,4th
Lip operation,lip procedural,lip procedural,Loop electrosurgical excision procedure,Unmatched,4th
Lip operation,lip surgery,lip surgery,Complications of limb reattachment surgery,Unmatched,4th
Injection,shot,shot,Hot flush,Unmatched,4th
Injection,inject,shot,Hot flush,Unmatched,4th
Injection,injectant,shot,Hot flush,Unmatched,4th
Leukaemia cutis,leukaemia cutaneal,leukaemia skin,Chronic leukaemia in remission,Unmatched,4th
Leukaemia cutis,leukaemia tegument,leukaemia skin,Chronic leukaemia in remission,Unmatched,4th
Leukaemia cutis,leukaemia skinny,leukaemia skin,Chronic leukaemia in remission,Unmatched,4th
Leukaemia cutis,leukaemia skin,leukaemia skin,Chronic leukaemia in remission,Unmatched,4th
Skin swelling,skin lump,skin lump,Slit-lamp tests normal,Unmatched,4th
Biopsy ear,biopsy spike,biopsy spike,Needle biopsy site unspecified normal,Unmatched,4th
Biopsy ear normal,biopsy spike normal,biopsy spike normal,Needle biopsy site unspecified normal,Unmatched,4th
Biopsy ear abnormal,biopsy spike abnormal,biopsy spike abnormal,Needle biopsy site unspecified normal,Unmatched,4th
Respite care,rest_period care,rest care,Breast cancer male,Unmatched,4th
Respite care,break care,break care,Peak expiratory flow rate abnormal,Unmatched,4th
Respite care,relief care,rest care,Breast cancer male,Unmatched,4th
Respite care,rest care,rest care,Breast cancer male,Unmatched,4th
Hydrophobia,rabies,rabies,Dental caries,Unmatched,4th
Hydrophobia,madness,demented,Senile dementia,Unmatched,4th
Hydrophobia,lyssa,rabies,Dental caries,Unmatched,4th
Sleep study,sleep consider,sleep condition,"Sleep disorder due to general medical condition, parasomnia type",Unmatched,4th
Sleep study,sleep consideration,sleep condition,"Sleep disorder due to general medical condition, parasomnia type",Unmatched,4th
Sleep study,sleep discipline,sleep condition,"Sleep disorder due to general medical condition, parasomnia type",Unmatched,4th
Antacid therapy,alkalize therapy,base therapy,Bone electrostimulation therapy,Unmatched,4th
Venomous bite,virulence bite,acid bite,Acid base balance normal,Unmatched,4th
Venomous bite,virulent bite,acid bite,Acid base balance normal,Unmatched,4th
Bone swelling,bone lump,bone lump,Non-small cell lung cancer metastatic,Unmatched,4th
Bone swelling,bone well,bone well,Non-small cell lung cancer,Unmatched,4th
Vascular rupture,vascular rift,vascular rift,Vascular graft thrombosis,Unmatched,4th
Vascular rupture,vascular tear,vascular tear,Vascular test normal,Unmatched,4th
Iris exfoliation,iris scale,iris scale,Caprini risk score high,Unmatched,4th
Trisomy 18,trisomy eighteen,trisomy 18,Trisomy 22,Unmatched,4th
Trisomy 18,trisomy XVIII,trisomy 18,Trisomy 22,Unmatched,4th
Trisomy 18,trisomy xviii,trisomy 18,Trisomy 22,Unmatched,4th
Trisomy 17,trisomy xvii,trisomy 17,Trisomy 22,Unmatched,4th
Trisomy 17,trisomy XVII,trisomy 17,Trisomy 22,Unmatched,4th
Trisomy 17,trisomy seventeen,trisomy 17,Trisomy 22,Unmatched,4th
Nodule,nodular,nodular,Nodular rash,Unmatched,4th
Malignant syphilis,malignant pox,malignant pox,Malignant neoplasm of eye,Unmatched,4th
Gait deviation,gait departure,gait loss,Acute graft versus host disease,Unmatched,4th
Gait deviation,gait depart,gait loss,Acute graft versus host disease,Unmatched,4th
Transaminases decreased,transaminase decreased,aminotransferase decreased,Aspartate aminotransferase increased,Unmatched,4th
Transaminases decreased,aminopherase decreased,aminotransferase decreased,Aspartate aminotransferase increased,Unmatched,4th
Transaminases decreased,aminotransferase decreased,aminotransferase decreased,Aspartate aminotransferase increased,Unmatched,4th
Blood phosphorus abnormal,blood P abnormal,blood p abnormal,Blood immunoglobulin A normal,Unmatched,4th
Peritoneal lesion,peritoneal wound,peritoneal wound,Peritoneal effluent leukocyte count increased,Unmatched,4th
Blood phosphorus normal,blood P normal,blood p normal,Blood immunoglobulin A normal,Unmatched,4th
Transaminases,transaminase,aminotransferase,Alanine aminotransferase decreased,Unmatched,4th
Transaminases,aminopherase,aminotransferase,Alanine aminotransferase decreased,Unmatched,4th
Transaminases,aminotransferase,aminotransferase,Alanine aminotransferase decreased,Unmatched,4th
Transaminases increased,transaminase increased,aminotransferase increased,Aspartate aminotransferase increased,Unmatched,4th
Transaminases increased,aminopherase increased,aminotransferase increased,Aspartate aminotransferase increased,Unmatched,4th
Transaminases increased,aminotransferase increased,aminotransferase increased,Aspartate aminotransferase increased,Unmatched,4th
Disseminated large cell lymphoma,diffuse large cell lymphoma,diffuse large cell lymphoma,Diffuse large B-cell lymphoma stage I,Unmatched,4th
Anal injury,anal wound,anal wound,Antral follicle count high,Unmatched,4th
Anal injury,anal hurt,anal pain,Renal vein embolism,Unmatched,4th
Electrocardiogram U-wave abnormality,electrocardiogram u wave abnormal,electrocardiogram u wave abnormal,Electrocardiogram P wave normal,Unmatched,4th
