MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Bone tuberculosis,bone T.B.,bone t.b,Hepatitis non-A non-B non-C,Unmatched,5th
Blast injury,fire injury,fire injury,Application site injury,Unmatched,5th
Blast injury,blast hurt,blast pain,Lobular breast carcinoma in situ,Unmatched,5th
Dental care,dental deal,dental mass,Central vision loss,Unmatched,5th
Dental care,dental attend,dental aids,Transitional cell cancer of the renal pelvis and ureter,Unmatched,5th
Dental care,dental tending,dental aids,Transitional cell cancer of the renal pelvis and ureter,Unmatched,5th
Dental care,dental tend,dental aids,Transitional cell cancer of the renal pelvis and ureter,Unmatched,5th
Dental care,dental aid,dental aid,Renal and liver transplant,Unmatched,5th
Weight abnormal,angle abnormal,angle abnormal,Ankle brachial index normal,Unmatched,5th
Weight normal,angle normal,angle normal,Ankle brachial index normal,Unmatched,5th
Dental examination normal,dental examine normal,dental tests normal,Central nervous system function test abnormal,Unmatched,5th
Dental examination normal,dental exam normal,dental tests normal,Central nervous system function test abnormal,Unmatched,5th
Dental examination normal,dental test normal,dental test normal,Central nervous system function test abnormal,Unmatched,5th
Dental examination abnormal,dental examine abnormal,dental tests abnormal,Central nervous system function test abnormal,Unmatched,5th
Dental examination abnormal,dental exam abnormal,dental tests abnormal,Central nervous system function test abnormal,Unmatched,5th
Dental examination abnormal,dental test abnormal,dental test abnormal,Central nervous system function test abnormal,Unmatched,5th
Primary syphilis,primary pox,primary pox,Extragonadal primary non-seminoma stage IV,Unmatched,5th
Blast cells present,bang cells present,bed cells present,Red blood cell schistocytes present,Unmatched,5th
Cell death,cell end,cell end,Barium meal and follow through abnormal,Unmatched,5th
Daydreaming,moon,moon,Laurence-Moon-Bardet-Biedl syndrome,Unmatched,5th
Daydreaming,dreaming,dreaming,Reading rehabilitation,Unmatched,5th
Rehabilitation therapy,renewal therapy,replacement therapy,Renal replacement therapy,Unmatched,5th
Eyelid irritation,eyelid bother,eyelid pain,Acute myeloid leukaemia (in remission),Unmatched,5th
Eyelid irritation,eyelid botheration,eyelid pain,Acute myeloid leukaemia (in remission),Unmatched,5th
Eyelid irritation,eyelid annoyance,eyelid pain,Acute myeloid leukaemia (in remission),Unmatched,5th
Retinal injury,retinal hurt,retinal pain,Retinal vein thrombosis,Unmatched,5th
Ear injury,spike injury,spike injury,Infusion site injury,Unmatched,5th
Ear injury,ear hurt,ear pain,Infrapatellar fat pad inflammation,Unmatched,5th
Adenoidal disorder,nasal disorder,nasal disorder,Nasal mucosal disorder,Unmatched,5th
Bursa injury,bursa hurt,bursa pain,Fourth degree chemical burn of skin,Unmatched,5th
Muscle graft,muscular graft,muscular graft,Vascular graft stenosis,Unmatched,5th
Testis cancer,nut cancer,nut cancer,Bile duct cancer stage III,Unmatched,5th
Transplant,grafting,graft,Oesophageal graft,Unmatched,5th
Transplant,transplanting,transplantation,Allogenic bone marrow transplantation therapy,Unmatched,5th
Transplant,transplantation,transplantation,Allogenic bone marrow transplantation therapy,Unmatched,5th
Transplant,graft,graft,Oesophageal graft,Unmatched,5th
Transplant,transpose,transposition,Peripheral nerve transposition,Unmatched,5th
Transplant,organ_transplant,transplantation,Allogenic bone marrow transplantation therapy,Unmatched,5th
Bloody discharge,bloody runny,bloody fluid,pH body fluid decreased,Unmatched,5th
Bloody discharge,bloody free,bloody free,Blood urea normal,Unmatched,5th
Bloody discharge,bloody fire,bloody fire,Blood testosterone free abnormal,Unmatched,5th
Bloody discharge,bloody clear,bloody clear,Blood lead normal,Unmatched,5th
Bloody discharge,bloody vent,bloody air,Blood acid phosphatase increased,Unmatched,5th
Bloody discharge,bloody venting,bloody air,Blood acid phosphatase increased,Unmatched,5th
Bloody discharge,bloody drop,bloody drop,Blood group O,Unmatched,5th
Head lag,chief lag,primary lag,Primary mediastinal large B-cell lymphoma stage II,Unmatched,5th
Head lag,heady lag,rash lag,Caprini risk score low,Unmatched,5th
Infected cyst,septic cyst,septic cyst,Hepatic fibrosis marker test,Unmatched,5th
Ear irrigation,spike irrigation,spike irrigation,Stoma site irritation,Unmatched,5th
Tuberculosis liver,TB liver,tb liver,Gamma radiation therapy to liver,Unmatched,5th
Tuberculosis liver,T.B. liver,t.b liver,Gamma radiation therapy to liver,Unmatched,5th
Biliary ischaemia,bilious ischaemia,bile ischaemia,Stoma site ischaemia,Unmatched,5th
Biliary ischaemia,bile ischaemia,bile ischaemia,Stoma site ischaemia,Unmatched,5th
Sopor,sleep,sleep,Sleep terror,Unmatched,5th
Vitamin E decreased,vitamin Es decreased,vitamin es decreased,Vitamin B2 increased,Unmatched,5th
Vitamin B1 decreased,vitaminize b1 decreased,vitamin b1 decreased,Vitamin B1 increased,Unmatched,5th
Vitamin B1 decreased,vitamin b1 diminution,vitamin b1 decreased,Vitamin B1 increased,Unmatched,5th
Vitamin B1 decreased,vitamin b1 minify,vitamin b1 decreased,Vitamin B1 increased,Unmatched,5th
Vitamin B1 decreased,vitamin b1 diminish,vitamin b1 decreased,Vitamin B1 increased,Unmatched,5th
Vitamin B1 decreased,vitamin b1 lessen,vitamin b1 decreased,Vitamin B1 increased,Unmatched,5th
Vitamin B2 increased,vitaminize b2 increased,vitamin b2 increased,Vitamin B1 increased,Unmatched,5th
Vitamin B2 increased,vitamin b2 increase,vitamin b2 increased,Vitamin B1 increased,Unmatched,5th
Vitamin B2 decreased,vitaminize b2 decreased,vitamin b2 decreased,Vitamin B1 increased,Unmatched,5th
Vitamin B2 decreased,vitamin b2 diminution,vitamin b2 decreased,Vitamin B1 increased,Unmatched,5th
Vitamin B2 decreased,vitamin b2 minify,vitamin b2 decreased,Vitamin B1 increased,Unmatched,5th
Vitamin B2 decreased,vitamin b2 diminish,vitamin b2 decreased,Vitamin B1 increased,Unmatched,5th
Vitamin B2 decreased,vitamin b2 lessen,vitamin b2 decreased,Vitamin B1 increased,Unmatched,5th
Vitamin K increased,vitamin kB increased,vitamin kb increased,Vitamin B2 increased,Unmatched,5th
Vitamin K increased,vitamin KB increased,vitamin kb increased,Vitamin B2 increased,Unmatched,5th
Vitamin K decreased,vitaminize k decreased,vitamin k decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin one_thousand decreased,vitamin g decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin 1000 decreased,vitamin g decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin kB decreased,vitamin kb decreased,Vitamin B2 increased,Unmatched,5th
Vitamin K decreased,vitamin M decreased,vitamin m decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin kelvin decreased,vitamin k decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin yard decreased,vitamin g decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin G decreased,vitamin g decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin thousand decreased,vitamin g decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin kibibyte decreased,vitamin k decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin kilobyte decreased,vitamin k decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin K decreased,vitamin k decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin chiliad decreased,vitamin g decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin thou decreased,vitamin g decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin grand decreased,vitamin g decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin KB decreased,vitamin kb decreased,Vitamin B2 increased,Unmatched,5th
Vitamin K decreased,vitamin m decreased,vitamin m decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin k diminution,vitamin k decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin k minify,vitamin k decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin k diminish,vitamin k decreased,Vitamin K increased,Unmatched,5th
Vitamin K decreased,vitamin k lessen,vitamin k decreased,Vitamin K increased,Unmatched,5th
Vitamin E,vitamin Es,vitamin es,Vitamin B2 deficiency,Unmatched,5th
Vitamin K,vitamin kB,vitamin kb,Vitamin B2 deficiency,Unmatched,5th
Vitamin K,vitamin KB,vitamin kb,Vitamin B2 deficiency,Unmatched,5th
Aphrodisiac therapy,sex therapy,sex therapy,X-ray therapy to bone,Unmatched,5th
Venous occlusion,vein occlusion,vein occlusion,Iliac vein occlusion,Unmatched,5th
Eyelid pain,lid pain,lid pain,5-hydroxyindolacetic acid in urine,Unmatched,5th
Haemoglobin urine,Hb urine,hb urine,17 ketosteroids urine abnormal,Unmatched,5th
Breast injury,breast wound,breast wound,Blast cell count increased,Unmatched,5th
Breast injury,breast hurt,breast pain,Blast crisis in myelogenous leukaemia,Unmatched,5th
Phlebotomy,phlebotomize,bleeding,Eyelid bleeding,Unmatched,5th
Plasmin decreased,plasmin fall,plasmin fall,Plasma cell mastitis,Unmatched,5th
Endocrine test,hormone test,hormone test,Thyroid releasing hormone challenge test normal,Unmatched,5th
Endocrine test,hormonal test,hormonal test,Thyroid releasing hormone challenge test normal,Unmatched,5th
Endocrine test,internal_secretion test,hormone test,Thyroid releasing hormone challenge test normal,Unmatched,5th
Endocrine test,endocrinal test,hormone test,Thyroid releasing hormone challenge test normal,Unmatched,5th
CSF test,csf run,csf work,Benign neoplasm of spinal cord,Unmatched,5th
CSF test,csf testing,csf testing,Granulosa cell tumour of the testis,Unmatched,5th
CSF lactate,csf sucker,csf mark,Cholesterin granuloma of middle ear,Unmatched,5th
CSF lactate,csf suck,csf mark,Cholesterin granuloma of middle ear,Unmatched,5th
Adhesion,attachment,attachment,Penis reattachment,Unmatched,5th
Adhesion,adhesiveness,adhesiveness,Platelet adhesiveness normal,Unmatched,5th
Drug resistance,drug underground,drug tube,"Sleep disorder due to general medical condition, insomnia type",Unmatched,5th
Haemoglobin E,Hb e,hb e,Carbohydrate antigen 72-4,Unmatched,5th
Blood mercury,blood Hg,blood hg,Blood creatine phosphokinase BB,Unmatched,5th
Venous pressure,vein pressure,vein pressure,Mean arterial pressure increased,Unmatched,5th
Infusion,extract,extraction,Clot retraction,Unmatched,5th
Induration,sclerotic,sclerosis,Scleritis,Unmatched,5th
Induration,indurate,sclerosis,Scleritis,Unmatched,5th
Induration,sclerosis,sclerosis,Scleritis,Unmatched,5th
Retention cyst,hold cyst,borne cyst,Bone resorption test,Unmatched,5th
Hot flush,hot leveller,hot level,Chronic graft versus host disease in liver,Unmatched,5th
Hot flush,hot even_out,hot level,Chronic graft versus host disease in liver,Unmatched,5th
Hot flush,hot purge,hot cat,HIV infection CDC Group II,Unmatched,5th
Hot flush,hot crimson,hot red,Blood HIV RNA decreased,Unmatched,5th
Hot flush,hot leveler,hot level,Chronic graft versus host disease in liver,Unmatched,5th
Hot flush,hot even,hot level,Chronic graft versus host disease in liver,Unmatched,5th
Hot flush,hot level,hot level,Chronic graft versus host disease in liver,Unmatched,5th
Hot flush,hot bang,hot bed,Hunt and Hess scale,Unmatched,5th
Joint injury,joint wound,joint wound,Tender joint count increased,Unmatched,5th
Joint injury,joint hurt,joint pain,Infusion site joint pain,Unmatched,5th
Abdominal neoplasm,ab neoplasm,ab neoplasm,Paranasal sinus and nasal cavity malignant neoplasm stage II,Unmatched,5th
Arterial stenosis,artery stenosis,artery stenosis,Pulmonary artery stenosis,Unmatched,5th
Bacillus infection,B infection,b infection,Human herpesvirus 8 infection,Unmatched,5th
Bladder disorder,bladder trouble,bladder pain,"Bladder cancer stage I, without cancer in situ",Unmatched,5th
Brain neoplasm,head neoplasm,head neoplasm,Malignant middle ear neoplasm,Unmatched,5th
Brain neoplasm,mental neoplasm,mental neoplasm,Central nervous system neoplasm,Unmatched,5th
Breast disorder,breast trouble,breast pain,Blast crisis in myelogenous leukaemia,Unmatched,5th
Cardiac operation,cardiac function,cardiac function,Cardiac murmur functional,Unmatched,5th
Eye injury,eye hurt,eye pain,Product use in unapproved indication,Unmatched,5th
Eyelid disorder,lid disorder,lid disorder,Amino acid catabolism disorder,Unmatched,5th
Eyelid disorder,eyelid trouble,eyelid pain,Acute myeloid leukaemia (in remission),Unmatched,5th
Feeding disorder,run disorder,work disorder,Umbilical cord vascular disorder,Unmatched,5th
Feeding disorder,eating disorder,eating disorder,Eating disorder symptom,Unmatched,5th
Feeding disorder,feeder disorder,eating disorder,Eating disorder symptom,Unmatched,5th
Feeding disorder,feed disorder,eating disorder,Eating disorder symptom,Unmatched,5th
Feeding disorder,eat disorder,eating disorder,Eating disorder symptom,Unmatched,5th
Foetal disorder,foetal trouble,foetal pain,Preduodenal portal vein,Unmatched,5th
Foot operation,foot procedure,foot procedure,Post procedural diarrhoea,Unmatched,5th
Foot operation,foot procedural,foot procedural,Post procedural diarrhoea,Unmatched,5th
Haemorrhage foetal,bleed foetal,bleed foetal,Blood heavy metal abnormal,Unmatched,5th
Heart injury,spunk injury,nerve injury,IVth nerve injury,Unmatched,5th
Heart injury,core injury,core injury,Spinal cord injury sacral,Unmatched,5th
Heart injury,mettle injury,nerve injury,IVth nerve injury,Unmatched,5th
Heart injury,nerve injury,nerve injury,IVth nerve injury,Unmatched,5th
Heart injury,nervy injury,nerve injury,IVth nerve injury,Unmatched,5th
Heart injury,spunky injury,nerve injury,IVth nerve injury,Unmatched,5th
Infarction,infarct,infarct,Infant sedation,Unmatched,5th
Infestation,plague,plague,Dental plaque,Unmatched,5th
Inflammation,red,red,Red reflex abnormal,Unmatched,5th
Inflammation,redness,red,Red reflex abnormal,Unmatched,5th
Inflammation,firing,discharge,Oral discharge,Unmatched,5th
Inflammation,rubor,rubor,Pleural rub,Unmatched,5th
Jaw disorder,jaw trouble,jaw pain,Heel fat pad syndrome,Unmatched,5th
Learning disorder,read disorder,scan disorder,Skin degenerative disorder,Unmatched,5th
Learning disorder,con disorder,sting disorder,Congenital skin disorder,Unmatched,5th
