MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Trance,catch,arrested,Cardiac arrest,Unmatched,3rd
Trance,capture,seizures,Partial seizures,Unmatched,3rd
Traumatic shock,traumatic traumatize,traumatic injury,Traumatic renal injury,Unmatched,3rd
Traumatic shock,traumatic traumatise,traumatic injury,Traumatic renal injury,Unmatched,3rd
Tremor,shudder,chills,Child neglect,Unmatched,3rd
Trisomy 22,trisomy XXII,trisomy 22,Trisomy 21,Unmatched,3rd
Trisomy 22,trisomy xxii,trisomy 22,Trisomy 21,Unmatched,3rd
Tuberculosis,TB,tb,Allergy to venom,Unmatched,3rd
Tuberculosis,T.B.,t.b,Job dissatisfaction,Unmatched,3rd
Tuberculosis bladder,TB bladder,tb bladder,Electron radiation therapy to bladder,Unmatched,3rd
Tuberculosis bladder,T.B. bladder,t.b bladder,Electron radiation therapy to bladder,Unmatched,3rd
Tuberculosis ureter,T.B. ureter,t.b ureter,Transitional cell cancer of the renal pelvis and ureter localised,Unmatched,3rd
Ulcer,ulceration,ulceration,Lip ulceration,Unmatched,3rd
Urinary casts,urinary put,urinary set,Urinary tract carcinoma in situ,Unmatched,3rd
Urinary casts,urinary shape,urinary shape,Extragonadal primary non-seminoma stage III,Unmatched,3rd
Urinary casts,urinary range,urinary range,Primary mediastinal large B-cell lymphoma refractory,Unmatched,3rd
Urinary casts,urinary form,urinary form,Extragonadal primary germ cell tumour mixed stage I,Unmatched,3rd
Urine abnormality,water abnormality,water abnormality,Foetal heart rate acceleration abnormality,Unmatched,3rd
Urine abnormality,urine abnormal,urine abnormal,Creatine urine normal,Unmatched,3rd
Uterine disorder,uterine trouble,uterine pain,Uterine cervical pain,Unmatched,3rd
Uterine inflammation,uterine red,uterine red,Pyogenic sterile arthritis pyoderma gangrenosum and acne syndrome,Unmatched,3rd
Uterine inflammation,uterine redness,uterine red,Pyogenic sterile arthritis pyoderma gangrenosum and acne syndrome,Unmatched,3rd
Uterine rupture,uterine tear,uterine tear,Parasite urine test negative,Unmatched,3rd
Vaginal cancer stage IVA,vagina cancer stage iva,vagina cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal malignant_neoplastic_disease stage iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancerous stage iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal Cancer stage iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer point iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer stagy iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer representation iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer represent iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer microscope_stage iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer stager iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer presentment iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer stagecoach iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer arrange iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer stagey iva,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginal cancer stage marsh_elder,vaginal cancer stage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vagina cancer stage ivb,vagina cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal malignant_neoplastic_disease stage ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancerous stage ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal Cancer stage ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer point ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer stagy ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer representation ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer represent ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer microscope_stage ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer stager ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer presentment ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer stagecoach ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer arrange ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaginal cancer stagey ivb,vaginal cancer stage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal discharge,vaginal vent,vaginal air,Splenic marginal zone lymphoma stage III,Unmatched,3rd
Vaginal discharge,vaginal venting,vaginal air,Splenic marginal zone lymphoma stage III,Unmatched,3rd
Vaginal odour,vaginal scent,vaginal nose,Marginal zone lymphoma recurrent,Unmatched,3rd
Vascular injury,vascular hurt,vascular pain,Vascular access site pain,Unmatched,3rd
Vein discolouration,vein stain,vein stain,Hyperintensity in brain deep nuclei,Unmatched,3rd
Vein disorder,vein trouble,vein pain,Skin hair bearing graft,Unmatched,3rd
Venous injury,vein injury,vein injury,Vena cava injury,Unmatched,3rd
Venous injury,venous hurt,venous pain,Venous thrombosis in pregnancy,Unmatched,3rd
Venous pressure decreased,vein pressure decreased,vein pressure decreased,Mean arterial pressure increased,Unmatched,3rd
Venous pressure increased,vein pressure increased,vein pressure increased,Mean arterial pressure increased,Unmatched,3rd
Venous thrombosis,vein thrombosis,vein thrombosis,Jugular vein thrombosis,Unmatched,3rd
Vertigo,lightheaded,dizziness,Dizziness postural,Unmatched,3rd
Vertigo,vertiginous,dizziness,Dizziness postural,Unmatched,3rd
Vertigo,giddiness,dizziness,Dizziness postural,Unmatched,3rd
Vertigo,dizziness,dizziness,Dizziness postural,Unmatched,3rd
Vertigo,lightheadedness,dizziness,Dizziness postural,Unmatched,3rd
Vertigo,dizzy,dizziness,Dizziness postural,Unmatched,3rd
Vertigo,giddy,dizziness,Dizziness postural,Unmatched,3rd
Viral rash,viral head,viral head,Viral load decreased,Unmatched,3rd
Vital capacity,vital content,vital content,Exposure via eye contact,Unmatched,3rd
Vital capacity,vital contain,vital borne,Vital dye staining cornea present,Unmatched,3rd
Vitamin B6 deficiency,vitaminize b6 deficiency,vitamin b6 deficiency,Vitamin B2 deficiency,Unmatched,3rd
Vitamin B6 deficiency,vitamin b6 want,vitamin b6 deficiency,Vitamin B2 deficiency,Unmatched,3rd
Vitamin B6 deficiency,vitamin b6 deficient,vitamin b6 deficient,Vitamin B2 deficiency,Unmatched,3rd
Vitamin B6 deficiency,vitamin b6 inadequacy,vitamin b6 deficiency,Vitamin B2 deficiency,Unmatched,3rd
Vitamin B6 increased,vitaminize b6 increased,vitamin b6 increased,Vitamin B6 decreased,Unmatched,3rd
Vitamin B6 increased,vitamin b6 increase,vitamin b6 increased,Vitamin B6 decreased,Unmatched,3rd
Vitamin E deficiency,vitaminize e deficiency,vitamin e deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin einsteinium deficiency,vitamin e deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin E deficiency,vitamin e deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin tocopherol deficiency,vitamin e deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin atomic_number_99 deficiency,vitamin e deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin due_east deficiency,vitamin e deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin eastward deficiency,vitamin e deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin Es deficiency,vitamin es deficiency,Vitamin B6 deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin e want,vitamin e deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin e deficient,vitamin e deficient,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamin e inadequacy,vitamin e deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitaminize k deficiency,vitamin k deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin one_thousand deficiency,vitamin g deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin 1000 deficiency,vitamin g deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin kB deficiency,vitamin kb deficiency,Vitamin B6 deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin M deficiency,vitamin m deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin kelvin deficiency,vitamin k deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin yard deficiency,vitamin g deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin G deficiency,vitamin g deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin thousand deficiency,vitamin g deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin kibibyte deficiency,vitamin k deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin kilobyte deficiency,vitamin k deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin K deficiency,vitamin k deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin chiliad deficiency,vitamin g deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin thou deficiency,vitamin g deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin grand deficiency,vitamin g deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin KB deficiency,vitamin kb deficiency,Vitamin B6 deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin m deficiency,vitamin m deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin k want,vitamin k deficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin k deficient,vitamin k deficient,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamin k inadequacy,vitamin k deficiency,Vitamin D deficiency,Unmatched,3rd
VIth nerve injury,vith brassy injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith spunk injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nervy injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith cheeky injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith steel injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith spunky injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith boldness injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith mettle injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith brass injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nervus injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nerve combat_injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nerve traumatise,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nerve harm,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nerve injure,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nerve accidental_injury,vith nerve injury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nerve traumatize,vith nerve injury,VIIth nerve injury,Unmatched,3rd
Vomiting,vomiter,cat,Contraceptive cap,Unmatched,3rd
Vomiting,vomit,vomit,Trial of void,Unmatched,3rd
Vomiting,disgorge,cat,Contraceptive cap,Unmatched,3rd
Vomiting,be_sick,cat,Contraceptive cap,Unmatched,3rd
Vomiting,cast,cast,Cast removal,Unmatched,3rd
Vomiting,honk,cat,Contraceptive cap,Unmatched,3rd
Vomiting,cat,cat,Contraceptive cap,Unmatched,3rd
Vomiting,spew,cat,Contraceptive cap,Unmatched,3rd
Vomiting,purge,cat,Contraceptive cap,Unmatched,3rd
Vomiting,regorge,cat,Contraceptive cap,Unmatched,3rd
Vomiting,regurgitate,cat,Contraceptive cap,Unmatched,3rd
Vomiting,spewer,cat,Contraceptive cap,Unmatched,3rd
Vomiting,chuck,cat,Contraceptive cap,Unmatched,3rd
Vomiting,barf,cat,Contraceptive cap,Unmatched,3rd
Vomiting,puke,cat,Contraceptive cap,Unmatched,3rd
Vomiting,sick,sick,Sick building syndrome,Unmatched,3rd
Vomiting,retch,cat,Contraceptive cap,Unmatched,3rd
Vomiting,vomit_up,cat,Contraceptive cap,Unmatched,3rd
Vomiting,disgorgement,cat,Contraceptive cap,Unmatched,3rd
Vomiting,puking,cat,Contraceptive cap,Unmatched,3rd
Vomiting,upchuck,cat,Contraceptive cap,Unmatched,3rd
Vomiting,spue,cat,Contraceptive cap,Unmatched,3rd
Vomiting,throw_up,cat,Contraceptive cap,Unmatched,3rd
Vomiting,regurgitation,regurgitation,Ischaemic mitral regurgitation,Unmatched,3rd
Vth nerve injury,vth brassy injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth spunk injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nervy injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth cheeky injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth steel injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth spunky injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth boldness injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth mettle injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth brass injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nervus injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nerve combat_injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nerve traumatise,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nerve harm,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nerve injure,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nerve accidental_injury,vth nerve injury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nerve traumatize,vth nerve injury,VIth nerve injury,Unmatched,3rd
Water pollution,water defile,water stain,Multiple gated acquisition scan abnormal,Unmatched,3rd
Weight,angle,angle,Costovertebral angle tenderness,Unmatched,3rd
Weight decreased,angle decreased,angle decreased,Joint range of motion decreased,Unmatched,3rd
Weight increased,angle increased,angle increased,Joint range of motion decreased,Unmatched,3rd
Well educated,well school,well school,White blood cells stool positive,Unmatched,3rd
Well educated,well civilise,well school,White blood cells stool positive,Unmatched,3rd
Well educated,well preparatory,well fixed,Extragonadal primary germ cell tumour mixed,Unmatched,3rd
Well educated,well prepare,well fixed,Extragonadal primary germ cell tumour mixed,Unmatched,3rd
Well educated,well civilize,well school,White blood cells stool positive,Unmatched,3rd
Wheezing,asthma,asthma,Asthma prophylaxis,Unmatched,3rd
Wheezing,asthmatic,asthmatic,Automatic bladder,Unmatched,3rd
Wound infection,nose infection,nose infection,Myocarditis post infection,Unmatched,3rd
Wound infection,hurt infection,pain infection,Actinomycotic skin infection,Unmatched,3rd
Wound infection,wind infection,lead infection,Nail bed infection,Unmatched,3rd
Wound infection,wrap infection,wrap infection,Oral bacterial infection,Unmatched,3rd
Wound infection,twist infection,device infection,Vascular device infection,Unmatched,3rd
Wound infection,scent infection,nose infection,Myocarditis post infection,Unmatched,3rd
Wound infection,lift infection,lift infection,Necrotising soft tissue infection,Unmatched,3rd
X-ray,go ray,loss ray,Chronic graft versus host disease oral,Unmatched,3rd
X-ray,ten ray,ten ray,Red ear syndrome,Unmatched,3rd
X-ray,Adam ray,adam ray,Anal pap smear abnormal,Unmatched,3rd
X-ray,x beam,x air,C-kit gene overexpression,Unmatched,3rd
X-ray abnormal,x beam abnormal,x air abnormal,X-ray of pelvis and hip abnormal,Unmatched,3rd
X-ray normal,x beam normal,x air normal,X-ray of pelvis and hip abnormal,Unmatched,3rd
XIIth nerve injury,xiith brassy injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith spunk injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith nervy injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith cheeky injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith steel injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith spunky injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith boldness injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith mettle injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith brass injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith nervus injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith nerve combat_injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith nerve traumatise,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith nerve harm,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith nerve injure,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith nerve accidental_injury,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIIth nerve injury,xiith nerve traumatize,xiith nerve injury,VIIth nerve injury,Unmatched,3rd
XIth nerve injury,xith brassy injury,xith nerve injury,VIth nerve injury,Unmatched,3rd
XIth nerve injury,xith spunk injury,xith nerve injury,VIth nerve injury,Unmatched,3rd
XIth nerve injury,xith nervy injury,xith nerve injury,VIth nerve injury,Unmatched,3rd
